final_decision,title,salary_text,employer,location,posted_date,closing_date,classification,classification_reason,jobg8_check,jobg8_candidate_title,jobg8_candidate_employer,jobg8_match_score,employment_type,ontap_region,geo_cluster,geography_status,geography_reason,geography_lookup_key,slice_status,publish_eligible,source_job_id,source_url,manual_action,migration_status,factual_fingerprint,discovery_routes,source
POSS,Executive Assistant & SLT Operations Officer,"£32,061.00 - £32,597.00 Annually (FTE) Pro rata salary for term time plus working [Pay Award pending]","St Josephs Catholic High School, Workington","Workington, North West, CA14 3EE",2026-07-31,2026-08-31T23:59:00+01:00,POSS,Borderline school administration title: operations officer,No plausible JobG8 match,,,,"['FULL_TIME', 'PART_TIME']",Cumbria - West,Cumbria - West,ROUTED,Exact locality match in geo_lookup.xlsx,workington,UNREGISTERED,NO,executive-assistant-slt-operations-officer,https://teaching-vacancies.service.gov.uk/jobs/executive-assistant-slt-operations-officer,,,e3af3644cbe5facaa99c31162baecc42315ba140bef3c4f8391cc36c8fca7ff2,"[{""page"": 10, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Data Manager,"£32,061.00 - £32,597.00 Annually (FTE) Pro rata salary","St Josephs Catholic High School, Workington","Workington, North West, CA14 3EE",2026-07-31,2026-08-31T23:59:00+01:00,HARD_PASS,"Manager title salary ceiling £32,597 is not below £28,000",No plausible JobG8 match,,,,"['FULL_TIME', 'PART_TIME']",Cumbria - West,Cumbria - West,ROUTED,Exact locality match in geo_lookup.xlsx,workington,UNREGISTERED,NO,data-manager-st-josephs-catholic-high-school-workington,https://teaching-vacancies.service.gov.uk/jobs/data-manager-st-josephs-catholic-high-school-workington,,,f8993d06b7a9d8a6bb958b592cd1d716abfd8177d3f0fe689d473e639c5e161a,"[{""page"": 10, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,School Office Manager,"£34,434.00 - £35,412.00 Annually (FTE)","Our Lady and St Patrick's Catholic Primary School, Maryport","Maryport, North West, CA15 8HN",2026-08-25,2026-09-11T12:00:00+01:00,HARD_PASS,"Manager title salary ceiling £35,412 is not below £28,000",No plausible JobG8 match,,,,['PART_TIME'],Cumbria - West,Cumbria - West,ROUTED,Exact locality match in geo_lookup.xlsx,maryport,UNREGISTERED,NO,school-office-manager-our-lady-and-st-patrick-s-catholic-primary-school-maryport,https://teaching-vacancies.service.gov.uk/jobs/school-office-manager-our-lady-and-st-patrick-s-catholic-primary-school-maryport,,,fa5c070c9db98a69f672055d1de7ab33811ec9270d4469b3fa43e1270458eb43,"[{""page"": 43, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 3, ""query"": ""office"", ""route"": ""keyword:office""}]",Teaching Vacancies
