final_decision,title,salary_text,employer,location,posted_date,closing_date,classification,classification_reason,jobg8_check,jobg8_candidate_title,jobg8_candidate_employer,jobg8_match_score,employment_type,ontap_region,geo_cluster,geography_status,geography_reason,geography_lookup_key,slice_status,publish_eligible,source_job_id,source_url,manual_action,migration_status,factual_fingerprint,discovery_routes,source
SELECTED,Finance and HR Administrator,"£12,963.00 - £13,603.00 Annually (Actual)",Cranborne Church of England First School,"Wimborne, South West, BH21 5QB",2026-06-18,2026-08-27T09:00:00+01:00,HC,Clear admin/service title: administrator,No plausible JobG8 match,,,,['PART_TIME'],Dorset,Dorset,ROUTED,Exact locality match in geo_lookup.xlsx,wimborne,LIVE,YES,finance-and-hr-administrator-cranborne-church-of-england-first-school-wimborne-dorset,https://teaching-vacancies.service.gov.uk/jobs/finance-and-hr-administrator-cranborne-church-of-england-first-school-wimborne-dorset,,,cd33c06cd70221cfb10166fa57f0b8631b9cfa7aabcb3ffa4712c982c0bb554a,"[{""page"": 3, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 1, ""query"": ""administrator"", ""route"": ""keyword:administrator""}]",Teaching Vacancies
SELECTED,School Administrator,"£8,923.00 - £9,357.00 Annually (Actual) Grade 6, Point 6 - 9 (subject to experience)",Shaftesbury School,"Shaftesbury, South West, SP7 8ER",2026-07-15,2026-09-01T09:00:00+01:00,HC,Clear admin/service title: administrator,No plausible JobG8 match,,,,['PART_TIME'],Dorset,Dorset,ROUTED,Exact locality match in geo_lookup.xlsx,shaftesbury,LIVE,YES,school-administrator-shaftesbury-school,https://teaching-vacancies.service.gov.uk/jobs/school-administrator-shaftesbury-school,,,7ccd4d26bc3ce3b8f8a1b73e0043f6367f0c56b7a8e3a334e703c4eb694dda26,"[{""page"": 18, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 19, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}, {""page"": 5, ""query"": ""administrator"", ""route"": ""keyword:administrator""}]",Teaching Vacancies
