final_decision,title,salary_text,employer,location,posted_date,closing_date,classification,classification_reason,jobg8_check,jobg8_candidate_title,jobg8_candidate_employer,jobg8_match_score,employment_type,ontap_region,geo_cluster,geography_status,geography_reason,geography_lookup_key,slice_status,publish_eligible,source_job_id,source_url,manual_action,migration_status,factual_fingerprint,discovery_routes,source
SELECTED,Receptionist,"£25,185.00 Annually (FTE) Actual pro rata salary = £12,589",Upton-by-Chester High School,"Chester, North West, CH2 1NN",2026-08-05,2026-08-28T12:00:00+01:00,HC,Clear admin/service title: receptionist,No plausible JobG8 match,,,,['PART_TIME'],Cheshire - West,Cheshire - West,ROUTED,Exact locality match in geo_lookup.xlsx,chester,UNREGISTERED,NO,receptionist-upton-by-chester-high-school,https://teaching-vacancies.service.gov.uk/jobs/receptionist-upton-by-chester-high-school,,,90f1d0ec39642e77d8f35ccdfb5288fe9ec8fcada0cff6ea57d9da5c30fa63c6,"[{""page"": 1, ""query"": ""receptionist"", ""route"": ""keyword:receptionist""}]",Teaching Vacancies
HARD_PASS,Data Manager,"£31,989.00 - £37,194.00 Annually (Actual) Full-Time Equivalent: £34,434 to £39,152",The Whitby High School,"Ellesmere Port, North West, CH66 2NU",2026-07-17,2026-09-09T12:00:00+01:00,HARD_PASS,"Manager title salary ceiling £39,152 is not below £28,000",No plausible JobG8 match,,,,"['FULL_TIME', 'PART_TIME']",Cheshire - West,Cheshire - West,ROUTED,Exact locality match in geo_lookup.xlsx,ellesmere port,UNREGISTERED,NO,data-manager-the-whitby-high-school-ellesmere-port-cheshire,https://teaching-vacancies.service.gov.uk/jobs/data-manager-the-whitby-high-school-ellesmere-port-cheshire,,,5d2b30d46a6f70874770731945dbb778168215731dfd4e3a09ae52a0e53790c9,"[{""page"": 44, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
