final_decision,title,salary_text,employer,location,posted_date,closing_date,classification,classification_reason,jobg8_check,jobg8_candidate_title,jobg8_candidate_employer,jobg8_match_score,employment_type,ontap_region,geo_cluster,geography_status,geography_reason,geography_lookup_key,slice_status,publish_eligible,source_job_id,source_url,manual_action,migration_status,factual_fingerprint,discovery_routes,source
SELECTED,Student Attendance Officer,£15.07 per hour,Cheadle Hulme High School,"Cheadle, North West, SK8 7JY",2026-09-01,2026-09-15T09:00:59+01:00,HC,Clear admin/service title: attendance officer,No plausible JobG8 match,,,,"['FULL_TIME', 'PART_TIME']",Greater Manchester - South,Greater Manchester - South,ROUTED,Exact locality match in geo_lookup.xlsx,cheadle,LIVE,YES,student-attendance-officer-cheadle-hulme-high-school,https://teaching-vacancies.service.gov.uk/jobs/student-attendance-officer-cheadle-hulme-high-school,,,4cbe591d217997a3ab2b4c55106004493899105d351d16fa8feb4459f5cffc8c,"[{""page"": 11, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
POSS,Attendance Assistant – Educational Outreach Officer,"Scale 5, Points 12-17: £28,598 - £31,022* (full-time, full year salary) (*to be reduced on a pro-rata basis to the actual part-time hours / term-time weeks worked)",Stockport School,"Stockport, North West, SK2 6BW",2026-09-04,2026-09-21T09:00:00+01:00,POSS,Administrative duties evidenced in description,No plausible JobG8 match,,,,"['FULL_TIME', 'PART_TIME']",Greater Manchester - South,Greater Manchester - South,ROUTED,Exact locality match in geo_lookup.xlsx,stockport,LIVE,YES,attendance-assistant-educational-outreach-officer-stockport-school-stockport-cheshire,https://teaching-vacancies.service.gov.uk/jobs/attendance-assistant-educational-outreach-officer-stockport-school-stockport-cheshire,,,bfc51f1a427d0b348e5f88f7ad79db3c12a0603f85abd9acc85d40352910937e,"[{""page"": 25, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
POSS,SEND Admininstrator,"£15,409 - £16,162 (Actual salary)",Hazel Grove High School,"Stockport, North West, SK7 5JX",2026-09-10,2026-09-25T09:00:59+01:00,POSS,Administrative duties evidenced in description,No plausible JobG8 match,,,,"['FULL_TIME', 'PART_TIME']",Greater Manchester - South,Greater Manchester - South,ROUTED,Exact locality match in geo_lookup.xlsx,stockport,LIVE,YES,send-admininstrator,https://teaching-vacancies.service.gov.uk/jobs/send-admininstrator,,,bf600e97229e0411bdb1e2443c9cb433975452aa82f196c5f81c27304d90904d,"[{""page"": 40, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Casual Committee Clerk,£20.96 per hour,The Laurus Trust,"Cheadle, SK8 7JY",2026-09-08,2026-09-21T09:00:59+01:00,HARD_PASS,Insufficient admin/service evidence,No plausible JobG8 match,,,,['FULL_TIME'],Greater Manchester - South,Greater Manchester - South,ROUTED,Exact locality match in geo_lookup.xlsx,cheadle,LIVE,YES,casual-committee-clerk-the-laurus-trust-cheadle-not-recorded,https://teaching-vacancies.service.gov.uk/jobs/casual-committee-clerk-the-laurus-trust-cheadle-not-recorded,,,214e1aaa9385e64e9320647e2fd723ada9e29ef26e8939eab73d878eab8ca73f,"[{""page"": 29, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
HARD_PASS,Senior Finance Officer,"33,712.00 - 35,406.00",Tameside Alternative Provision Academy,"Dukinfield, North West, SK16 4UJ",2026-08-28,2026-09-13T23:00:00+01:00,HARD_PASS,Insufficient admin/service evidence,No plausible JobG8 match,,,,['FULL_TIME'],Greater Manchester - South,Greater Manchester - South,ROUTED,Exact locality match in geo_lookup.xlsx,dukinfield,LIVE,YES,senior-finance-officer-tameside-alternative-provision-academy,https://teaching-vacancies.service.gov.uk/jobs/senior-finance-officer-tameside-alternative-provision-academy,,,434fdecb0e8aefa560c9aff92b946895aa0033a9d880b1d898cbcec4337d30a6,"[{""page"": 3, ""query"": ""Administration, HR, data and finance"", ""route"": ""administration-category""}]",Teaching Vacancies
