report_date,level,source,region,category,count
2026-08-12,total,All,,,774
2026-08-12,source_summary,JobG8,,,706
2026-08-12,source_summary,External,,,68
2026-08-12,provider,JobG8,,,706
2026-08-12,provider,NEJobs,,,5
2026-08-12,provider,Teaching Vacancies,,,58
2026-08-12,provider,VONNE,,,5
2026-08-12,region_category,JobG8,Berkshire,Admin/Service – Office Support,20
2026-08-12,region_category,JobG8,Bristol & Bath,Admin/Service – Office Support,11
2026-08-12,region_category,JobG8,Cambridgeshire,Admin/Service – Office Support,18
2026-08-12,region_category,JobG8,Cumbria - South,Support Worker – Wide,3
2026-08-12,region_category,JobG8,Devon,Admin/Service – Office Support,17
2026-08-12,region_category,JobG8,Devon,Finance / Accounts,6
2026-08-12,region_category,JobG8,Dorset,Admin/Service – Office Support,12
2026-08-12,region_category,JobG8,Essex,Admin/Service – Office Support,28
2026-08-12,region_category,JobG8,Gloucestershire,Admin/Service – Office Support,11
2026-08-12,region_category,JobG8,Greater Manchester - Manchester & Salford,Admin/Service – Office Support,45
2026-08-12,region_category,JobG8,Hampshire,Admin/Service – Office Support,39
2026-08-12,region_category,JobG8,Hampshire,Customer Service / Contact Centre,12
2026-08-12,region_category,JobG8,Hampshire,Support Worker – Wide,24
2026-08-12,region_category,JobG8,Kent,Admin/Service – Office Support,32
2026-08-12,region_category,JobG8,London,Admin/Service – Office Support,84
2026-08-12,region_category,JobG8,London,Customer Service / Contact Centre,13
2026-08-12,region_category,JobG8,London,Finance / Accounts,9
2026-08-12,region_category,JobG8,London,HR / Recruitment,10
2026-08-12,region_category,JobG8,North East,Admin/Service – Office Support,26
2026-08-12,region_category,JobG8,North East,Support Worker – Wide,19
2026-08-12,region_category,JobG8,Northamptonshire,Admin/Service – Office Support,23
2026-08-12,region_category,JobG8,Nottinghamshire,Admin/Service – Office Support,16
2026-08-12,region_category,JobG8,Oxfordshire,Admin/Service – Office Support,23
2026-08-12,region_category,JobG8,Staffordshire,Customer Service / Contact Centre,6
2026-08-12,region_category,JobG8,Surrey,Admin/Service – Office Support,38
2026-08-12,region_category,JobG8,Surrey,Customer Service / Contact Centre,8
2026-08-12,region_category,JobG8,Sussex,Admin/Service – Office Support,44
2026-08-12,region_category,JobG8,Sussex,Support Worker – Wide,17
2026-08-12,region_category,JobG8,West Midlands - Coventry & Warwickshire,Admin/Service – Office Support,16
2026-08-12,region_category,JobG8,Wiltshire,Admin/Service – Office Support,14
2026-08-12,region_category,JobG8,Yorkshire - North,Admin/Service – Office Support,13
2026-08-12,region_category,JobG8,Yorkshire - South,Admin/Service – Office Support,9
2026-08-12,region_category,JobG8,Yorkshire - South,Support Worker – Wide,5
2026-08-12,region_category,JobG8,Yorkshire - West,Admin/Service – Office Support,30
2026-08-12,region_category,JobG8,Yorkshire - West,Support Worker – Wide,5
2026-08-12,region_category,NEJobs,North East,Admin/Service – Office Support,5
2026-08-12,region_category,Teaching Vacancies,Kent,Admin/Service – Office Support,4
2026-08-12,region_category,Teaching Vacancies,London,Admin/Service – Office Support,22
2026-08-12,region_category,Teaching Vacancies,North East,Admin/Service – Office Support,1
2026-08-12,region_category,Teaching Vacancies,Surrey,Admin/Service – Office Support,2
2026-08-12,region_category,Teaching Vacancies,Sussex,Admin/Service – Office Support,4
2026-08-12,region_category,Teaching Vacancies,West Midlands - Coventry & Warwickshire,Admin/Service – Office Support,2
2026-08-12,region_category,Teaching Vacancies,Yorkshire - North,Admin/Service – Office Support,4
2026-08-12,region_category,Teaching Vacancies,Yorkshire - South,Admin/Service – Office Support,7
2026-08-12,region_category,Teaching Vacancies,Yorkshire - West,Admin/Service – Office Support,12
2026-08-12,region_category,VONNE,North East,Admin/Service – Office Support,5
