report_date,level,source,region,category,count
2026-08-26,region_category,JobG8,Yorkshire - North,Admin/Service – Office Support,19
2026-08-26,region_category,JobG8,Yorkshire - South,Admin/Service – Office Support,13
2026-08-26,region_category,JobG8,Yorkshire - South,Support Worker – Wide,1
2026-08-26,region_category,JobG8,Yorkshire - West,Admin/Service – Office Support,42
2026-08-26,region_category,JobG8,Yorkshire - West,Customer Sales / Sales Advisor,3
2026-08-26,region_category,JobG8,Yorkshire - West,HR / Recruitment,6
2026-08-26,region_category,JobG8,Yorkshire - West,Support Worker – Wide,4
2026-08-26,region_category,NEJobs,North East,Admin/Service – Office Support,22
2026-08-26,region_category,NHS Jobs,Berkshire,Unspecified,5
2026-08-26,region_category,NHS Jobs,Bristol & Bath,Unspecified,6
2026-08-26,region_category,NHS Jobs,Buckinghamshire,Unspecified,4
2026-08-26,region_category,NHS Jobs,Cambridgeshire,Unspecified,9
2026-08-26,region_category,NHS Jobs,Cheshire - East,Unspecified,3
2026-08-26,region_category,NHS Jobs,Cheshire - Warrington & Halton,Unspecified,4
2026-08-26,region_category,NHS Jobs,Cornwall,Unspecified,1
2026-08-26,region_category,NHS Jobs,Derbyshire,Unspecified,1
2026-08-26,region_category,NHS Jobs,Devon,Unspecified,8
2026-08-26,region_category,NHS Jobs,Dorset,Unspecified,3
2026-08-26,region_category,NHS Jobs,Essex,Unspecified,8
2026-08-26,region_category,NHS Jobs,Gloucestershire,Unspecified,7
2026-08-26,region_category,NHS Jobs,Greater Manchester - Manchester & Salford,Unspecified,10
2026-08-26,region_category,NHS Jobs,Greater Manchester - South,Unspecified,1
2026-08-26,region_category,NHS Jobs,Greater Manchester - Wigan & Bolton,Unspecified,3
2026-08-26,region_category,NHS Jobs,Hampshire,Unspecified,11
2026-08-26,region_category,NHS Jobs,Hertfordshire,Unspecified,4
2026-08-26,region_category,NHS Jobs,Kent,Unspecified,10
2026-08-26,region_category,NHS Jobs,Leicestershire,Unspecified,6
2026-08-26,region_category,NHS Jobs,Lincolnshire,Unspecified,3
2026-08-26,region_category,NHS Jobs,London,Unspecified,26
2026-08-26,region_category,NHS Jobs,Merseyside - Liverpool,Unspecified,3
2026-08-26,region_category,NHS Jobs,Norfolk,Unspecified,4
2026-08-26,region_category,NHS Jobs,North East,Unspecified,13
2026-08-26,region_category,NHS Jobs,Northamptonshire,Unspecified,6
2026-08-26,region_category,NHS Jobs,Nottinghamshire,Unspecified,5
2026-08-26,region_category,NHS Jobs,Oxfordshire,Unspecified,10
2026-08-26,region_category,NHS Jobs,Shropshire,Unspecified,3
2026-08-26,region_category,NHS Jobs,Somerset,Unspecified,3
2026-08-26,region_category,NHS Jobs,Staffordshire,Unspecified,3
2026-08-26,region_category,NHS Jobs,Suffolk,Unspecified,2
2026-08-26,region_category,NHS Jobs,Surrey,Unspecified,8
2026-08-26,region_category,NHS Jobs,Sussex,Unspecified,9
2026-08-26,region_category,NHS Jobs,West Midlands - Birmingham & Solihull,Unspecified,6
2026-08-26,region_category,NHS Jobs,West Midlands - Black Country,Unspecified,2
2026-08-26,region_category,NHS Jobs,West Midlands - Coventry & Warwickshire,Unspecified,6
2026-08-26,region_category,NHS Jobs,Wiltshire,Unspecified,5
2026-08-26,region_category,NHS Jobs,Yorkshire - East,Unspecified,3
2026-08-26,region_category,NHS Jobs,Yorkshire - North,Unspecified,5
2026-08-26,region_category,NHS Jobs,Yorkshire - South,Unspecified,4
2026-08-26,region_category,NHS Jobs,Yorkshire - West,Unspecified,13
2026-08-26,region_category,Teaching Vacancies,Berkshire,Admin/Service – Office Support,5
2026-08-26,region_category,Teaching Vacancies,Bristol & Bath,Admin/Service – Office Support,3
2026-08-26,region_category,Teaching Vacancies,Cambridgeshire,Admin/Service – Office Support,10
2026-08-26,region_category,Teaching Vacancies,Devon,Admin/Service – Office Support,12
2026-08-26,region_category,Teaching Vacancies,Dorset,Admin/Service – Office Support,2
2026-08-26,region_category,Teaching Vacancies,Essex,Admin/Service – Office Support,4
2026-08-26,region_category,Teaching Vacancies,Hampshire,Admin/Service – Office Support,3
2026-08-26,region_category,Teaching Vacancies,Kent,Admin/Service – Office Support,2
2026-08-26,region_category,Teaching Vacancies,London,Admin/Service – Office Support,14
2026-08-26,region_category,Teaching Vacancies,Northamptonshire,Admin/Service – Office Support,3
2026-08-26,region_category,Teaching Vacancies,Nottinghamshire,Admin/Service – Office Support,4
2026-08-26,region_category,Teaching Vacancies,Oxfordshire,Admin/Service – Office Support,8
2026-08-26,region_category,Teaching Vacancies,Surrey,Admin/Service – Office Support,1
2026-08-26,region_category,Teaching Vacancies,Sussex,Admin/Service – Office Support,3
2026-08-26,region_category,Teaching Vacancies,West Midlands - Coventry & Warwickshire,Admin/Service – Office Support,4
2026-08-26,region_category,Teaching Vacancies,Wiltshire,Admin/Service – Office Support,3
2026-08-26,region_category,Teaching Vacancies,Yorkshire - North,Admin/Service – Office Support,3
2026-08-26,region_category,Teaching Vacancies,Yorkshire - South,Admin/Service – Office Support,6
2026-08-26,region_category,Teaching Vacancies,Yorkshire - West,Admin/Service – Office Support,11
2026-08-26,region_category,VONNE,North East,Admin/Service – Office Support,4
