report_date,level,source,region,category,count
2026-09-05,total,All,,,1932
2026-09-05,source_summary,JobG8,,,1511
2026-09-05,source_summary,External,,,421
2026-09-05,provider,JobG8,,,1511
2026-09-05,provider,NEJobs,,,19
2026-09-05,provider,NHS Jobs,,,243
2026-09-05,provider,Teaching Vacancies,,,154
2026-09-05,provider,VONNE,,,5
2026-09-05,region_category,JobG8,Bedfordshire,Admin/Service – Office Support,13
2026-09-05,region_category,JobG8,Berkshire,Admin/Service – Office Support,19
2026-09-05,region_category,JobG8,Berkshire,Customer Sales / Sales Advisor,7
2026-09-05,region_category,JobG8,Berkshire,HR / Recruitment,2
2026-09-05,region_category,JobG8,Berkshire,Marketing,16
2026-09-05,region_category,JobG8,Bristol & Bath,Admin/Service – Office Support,24
2026-09-05,region_category,JobG8,Bristol & Bath,Customer Sales / Sales Advisor,7
2026-09-05,region_category,JobG8,Bristol & Bath,Marketing,5
2026-09-05,region_category,JobG8,Buckinghamshire,Admin/Service – Office Support,16
2026-09-05,region_category,JobG8,Buckinghamshire,Customer Service / Contact Centre,4
2026-09-05,region_category,JobG8,Buckinghamshire,Marketing,11
2026-09-05,region_category,JobG8,Cambridgeshire,Admin/Service – Office Support,11
2026-09-05,region_category,JobG8,Cambridgeshire,Marketing,5
2026-09-05,region_category,JobG8,Cheshire - East,Admin/Service – Office Support,9
2026-09-05,region_category,JobG8,Cheshire - Warrington & Halton,Admin/Service – Office Support,3
2026-09-05,region_category,JobG8,Cheshire - West,Admin/Service – Office Support,8
2026-09-05,region_category,JobG8,Cheshire - West,Marketing,6
2026-09-05,region_category,JobG8,Cornwall,Admin/Service – Office Support,2
2026-09-05,region_category,JobG8,Cumbria - South,Support Worker – Wide,1
2026-09-05,region_category,JobG8,Derbyshire,Admin/Service – Office Support,10
2026-09-05,region_category,JobG8,Devon,Admin/Service – Office Support,16
2026-09-05,region_category,JobG8,Dorset,Admin/Service – Office Support,13
2026-09-05,region_category,JobG8,Essex,Admin/Service – Office Support,31
2026-09-05,region_category,JobG8,Essex,Legal Assistant / Paralegal,5
2026-09-05,region_category,JobG8,Essex,Marketing,8
2026-09-05,region_category,JobG8,Gloucestershire,Admin/Service – Office Support,26
2026-09-05,region_category,JobG8,Gloucestershire,Marketing,6
2026-09-05,region_category,JobG8,Greater Manchester - Manchester & Salford,Admin/Service – Office Support,27
2026-09-05,region_category,JobG8,Greater Manchester - Manchester & Salford,Customer Sales / Sales Advisor,21
