date,job_id,title,company,raw_area,raw_location,geo_source,category,source_file,unknown_reason
2026-08-04,2047369,Conveyancing Legal Secretary,Pathway Legal,Not Specified,Not Specified,unknown,admin_service,2026-08-04.xlsx,area_unusable_and_location_not_auto_fallback
2026-08-04,1573016,Finance Administrator,Not For Profit People,Not Specified,Not Specified,unknown,admin_service,2026-08-04.xlsx,area_unusable_and_location_not_auto_fallback
2026-08-05,5147b38b-5c8c-4ae3-b9e9-0ca76544741b,Site Administrator,Pontoon,Aberfeldy,Perthshire,unknown,admin_service,2026-08-05.xlsx,area_not_found_in_geo_lookup
2026-08-05,107648872,Administration Assistant,Brightwork Ltd,Keith,Banffshire,unknown,admin_service,2026-08-05.xlsx,area_not_found_in_geo_lookup
2026-08-05,2047434,Clerical Officer,Apple Recruitment,Not Specified,Not Specified,unknown,admin_service,2026-08-05.xlsx,area_unusable_and_location_not_auto_fallback
2026-08-05,2047369,Conveyancing Legal Secretary,Pathway Legal,Not Specified,Not Specified,unknown,admin_service,2026-08-05.xlsx,area_unusable_and_location_not_auto_fallback
2026-08-05,1573016,Finance Administrator,Not For Profit People,Not Specified,Not Specified,unknown,admin_service,2026-08-05.xlsx,area_unusable_and_location_not_auto_fallback
2026-08-06,5147b38b-5c8c-4ae3-b9e9-0ca76544741b,Site Administrator,Pontoon,Aberfeldy,Perthshire,unknown,admin_service,2026-08-06.xlsx,area_not_found_in_geo_lookup
2026-08-06,107648872,Administration Assistant,Brightwork Ltd,Keith,Banffshire,unknown,admin_service,2026-08-06.xlsx,area_not_found_in_geo_lookup
2026-08-06,2047434,Clerical Officer,Apple Recruitment,Not Specified,Not Specified,unknown,admin_service,2026-08-06.xlsx,area_unusable_and_location_not_auto_fallback
2026-08-06,2047369,Conveyancing Legal Secretary,Pathway Legal,Not Specified,Not Specified,unknown,admin_service,2026-08-06.xlsx,area_unusable_and_location_not_auto_fallback
2026-08-06,1573016,Finance Administrator,Not For Profit People,Not Specified,Not Specified,unknown,admin_service,2026-08-06.xlsx,area_unusable_and_location_not_auto_fallback
2026-08-07,5147b38b-5c8c-4ae3-b9e9-0ca76544741b,Site Administrator,Pontoon,Aberfeldy,Perthshire,unknown,admin_service,2026-08-07.xlsx,area_not_found_in_geo_lookup
2026-08-07,639288c3-22b4-4a2f-a718-686b1e45db84,Sales Support Administrator,YourRecruit,Coulsdon,Surrey,unknown,admin_service,2026-08-07.xlsx,area_not_found_in_geo_lookup
2026-08-07,616fb005-f528-40c1-9b4b-693762fe0eda,Senior Administrator,Reed,Dartmouth,Devon,unknown,admin_service,2026-08-07.xlsx,area_not_found_in_geo_lookup
2026-08-07,1573016,Finance Administrator,Not For Profit People,Not Specified,Not Specified,unknown,admin_service,2026-08-07.xlsx,area_unusable_and_location_not_auto_fallback
2026-08-07,6996d07d-dfa8-4872-ab3c-d675c2a4932e,Financial Services Administrator,AWD online,Yateley,Hampshire,unknown,admin_service,2026-08-07.xlsx,area_not_found_in_geo_lookup
2026-08-08,5147b38b-5c8c-4ae3-b9e9-0ca76544741b,Site Administrator,Pontoon,Aberfeldy,Perthshire,unknown,admin_service,2026-08-08.xlsx,area_not_found_in_geo_lookup
2026-08-08,639288c3-22b4-4a2f-a718-686b1e45db84,Sales Support Administrator,YourRecruit,Coulsdon,Surrey,unknown,admin_service,2026-08-08.xlsx,area_not_found_in_geo_lookup
2026-08-08,616fb005-f528-40c1-9b4b-693762fe0eda,Senior Administrator,Reed,Dartmouth,Devon,unknown,admin_service,2026-08-08.xlsx,area_not_found_in_geo_lookup
2026-08-08,1573016,Finance Administrator,Not For Profit People,Not Specified,Not Specified,unknown,admin_service,2026-08-08.xlsx,area_unusable_and_location_not_auto_fallback
2026-08-08,6996d07d-dfa8-4872-ab3c-d675c2a4932e,Financial Services Administrator,AWD online,Yateley,Hampshire,unknown,admin_service,2026-08-08.xlsx,area_not_found_in_geo_lookup
2026-08-09,5147b38b-5c8c-4ae3-b9e9-0ca76544741b,Site Administrator,Pontoon,Aberfeldy,Perthshire,unknown,admin_service,2026-08-09.xlsx,area_not_found_in_geo_lookup
2026-08-09,639288c3-22b4-4a2f-a718-686b1e45db84,Sales Support Administrator,YourRecruit,Coulsdon,Surrey,unknown,admin_service,2026-08-09.xlsx,area_not_found_in_geo_lookup
2026-08-09,616fb005-f528-40c1-9b4b-693762fe0eda,Senior Administrator,Reed,Dartmouth,Devon,unknown,admin_service,2026-08-09.xlsx,area_not_found_in_geo_lookup
2026-08-09,1573016,Finance Administrator,Not For Profit People,Not Specified,Not Specified,unknown,admin_service,2026-08-09.xlsx,area_unusable_and_location_not_auto_fallback
2026-08-09,6996d07d-dfa8-4872-ab3c-d675c2a4932e,Financial Services Administrator,AWD online,Yateley,Hampshire,unknown,admin_service,2026-08-09.xlsx,area_not_found_in_geo_lookup
2026-08-10,5147b38b-5c8c-4ae3-b9e9-0ca76544741b,Site Administrator,Pontoon,Aberfeldy,Perthshire,unknown,admin_service,2026-08-10.xlsx,area_not_found_in_geo_lookup
2026-08-10,639288c3-22b4-4a2f-a718-686b1e45db84,Sales Support Administrator,YourRecruit,Coulsdon,Surrey,unknown,admin_service,2026-08-10.xlsx,area_not_found_in_geo_lookup
2026-08-10,616fb005-f528-40c1-9b4b-693762fe0eda,Senior Administrator,Reed,Dartmouth,Devon,unknown,admin_service,2026-08-10.xlsx,area_not_found_in_geo_lookup
2026-08-10,1573016,Finance Administrator,Not For Profit People,Not Specified,Not Specified,unknown,admin_service,2026-08-10.xlsx,area_unusable_and_location_not_auto_fallback
2026-08-10,6996d07d-dfa8-4872-ab3c-d675c2a4932e,Financial Services Administrator,AWD online,Yateley,Hampshire,unknown,admin_service,2026-08-10.xlsx,area_not_found_in_geo_lookup
2026-08-11,5147b38b-5c8c-4ae3-b9e9-0ca76544741b,Site Administrator,Pontoon,Aberfeldy,Perthshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225408992,Helpdesk Administrator,Hays Technology,Alconbury,Cambridgeshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225412809,Administrator,Clements Young,Aldermaston,Berkshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225321490,Administrator,BMSL Group Ltd,Almondsbury,Gloucestershire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225429027,Administrator,Veolia,Avonmouth,Bristol,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225419388,Customs Administrator,Travail Employment Group,Avonmouth,Bristol,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225453666,Administrator,Gill Cooke Personnel Ltd T/A The Recruitment Group,Bagworth,Leicestershire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225455811,Sales Support Administrator,Kingdom People,Barnton,Cheshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225451278,Business Administrator,The Cinnamon Care Collection,Bishops Tachbrook,Warwickshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225406792,Administrator,Interaction Recruitment,Bletchley,Buckinghamshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225469088,Data Administrator,Hales Group,Bradwell,Norfolk,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225430380,Operations Administrator,Branston Potatoes,Branston,Lincolnshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225401983,Temporary Administrator - Immediate Start,Contract Personnel Limited,Brooke,Norfolk,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225416371,Accounts Administrator,Interaction Recruitment,Burbage,Leicestershire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225461755,Supply Chain Administrator,Room at the Top Recruitment,Cambourne,Cambridgeshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225408990,Administrator,Regional Recruitment,Castle Donington,Leicestershire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225407585,Recruitment Administrator,KD Recruitment,Cayton,Yorkshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225424341,Temporary Administrator,KD Recruitment,Cayton,Yorkshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225410853,Sales Administrator,Adecco,Cheshunt,Hertfordshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225474549,Planning Administrator,Pertemps Plymouth,Clyst Honiton,Devon,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225433641,Business Administrator,Industrial Trading Solutions Ltd,Coleshill,Warwickshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225474609,Sales Administrator,First Choice Staff,Coleshill,Warwickshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225427372,Operations Administrator,Rise Technical Recruitment,Colwick,Nottinghamshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,639288c3-22b4-4a2f-a718-686b1e45db84,Sales Support Administrator,YourRecruit,Coulsdon,Surrey,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,616fb005-f528-40c1-9b4b-693762fe0eda,Senior Administrator,Reed,Dartmouth,Devon,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225408468,Supply Chain Administrator,Impact Recruitment Services,Desborough,Northamptonshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225321565,Administrator,Entech Technical Solutions Limited,Desford,Leicestershire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225444978,Sales Administrator,Bennett and Game Recruitment LTD,East Peckham,Kent,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225439058,Senior Administrator,Edwards & Pearce,Eckington,Derbyshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225416379,Administrator,Pertemps Plymouth,Eggbuckland,Devon,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225417469,Temporary Administrator,Ruler Tech,Fewcott,Oxfordshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225445577,Part-time Administrator,USDAW,Finaghy,Belfast,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225457187,Administrator,Anonymous,Grimethorpe,Yorkshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225365724,Administrator,Runwood Homes,Hadleigh,Suffolk,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225450352,Administrator,Runwood Homes Ltd,Hadleigh,Essex,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225476476,Operations Administrator,Runwood Homes Ltd,Hadleigh,Essex,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225462407,Administration Assistant,The Cinnamon Care Collection,Hextable,Kent,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225449411,Administrator,Fawkes & Reece London,Hurn,Dorset,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225454912,Receptionist / Administrator,ARC Group,Impington,Cambridgeshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225477761,Site Administrator,Contract Scotland,Innerwick,East Lothian,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225425807,Lettings Administrator,Ritz Recruitment,Kew,Surrey,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225429473,Administrator,Vantage Recruitment,Kingstown,Cumbria,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225434585,Administrator,Nigel Wright Recruitment,Kirkstall,Leeds,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225454507,Sales Administrator,Options Resourcing Ltd,Ladbroke,Warwickshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225476340,Customer Service Administrator,Huntress - Maidstone,Larkfield,Kent,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225470502,Project Administrator,Imperial Recruitment Group,Lazenby,Yorkshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225466750,Office Administrator,Osborne Appointments,Little Hadham,Hertfordshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225410963,Temporary Receptionist,Allen Associates,Littlemore,Oxfordshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225470678,Apprentice Administrator,Fosterplus,Long Eaton,Derbyshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225456749,Administrator,Tradestech Recruitment,Lower Tadmarton,Oxfordshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225431811,Office Administrator,FT Recruitment,Measham,Derbyshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225447038,Junior Administrator,Euro-Projects Recruitment Ltd,Merstham,Surrey,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225419603,Receptionist,Pertemps Bristol Commercial,Munstone,Herefordshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225459091,Business Support Administrator,CMR Recruitment Ltd,Nash Mills,Hertfordshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225475562,Team Administrator,Parkside,North Ascot,Berkshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225464898,Administrative Assistant,Andy File Associates Ltd,Not Specified,Yorkshire,unknown,admin_service,2026-08-11.xlsx,area_unusable_and_location_not_auto_fallback
2026-08-11,23643_221706044,Administrator,Gap Personnel,Not Specified,Lancashire,unknown,admin_service,2026-08-11.xlsx,area_unusable_and_location_not_auto_fallback
2026-08-11,23643_225400588,Administrator,Search,Not Specified,Merseyside,unknown,admin_service,2026-08-11.xlsx,area_unusable_and_location_not_auto_fallback
2026-08-11,23643_225416198,Administrator,Premier Work Support,Not Specified,Not Specified,unknown,admin_service,2026-08-11.xlsx,area_unusable_and_location_not_auto_fallback
2026-08-11,23643_225432999,Administrator,Berry Recruitment,Not Specified,Not Specified,unknown,admin_service,2026-08-11.xlsx,area_unusable_and_location_not_auto_fallback
2026-08-11,23643_225450290,Administrator,HRC Recruitment,Not Specified,Not Specified,unknown,admin_service,2026-08-11.xlsx,area_unusable_and_location_not_auto_fallback
2026-08-11,23643_225452914,Administrator,HR GO Recruitment,Not Specified,Merseyside,unknown,admin_service,2026-08-11.xlsx,area_unusable_and_location_not_auto_fallback
2026-08-11,23643_225456020,Administrator,DCS Recruitment Limited,Not Specified,Cheshire,unknown,admin_service,2026-08-11.xlsx,area_unusable_and_location_not_auto_fallback
2026-08-11,23643_225477777,HR Administrator,Howdens Joinery,Not Specified,Yorkshire,unknown,admin_service,2026-08-11.xlsx,area_unusable_and_location_not_auto_fallback
2026-08-11,23643_225456819,HR CO-ORDINATOR,KPI Recruiting,Not Specified,Cheshire,unknown,admin_service,2026-08-11.xlsx,area_unusable_and_location_not_auto_fallback
2026-08-11,23643_225465361,Office Administrator,Search,Not Specified,Glasgow,unknown,admin_service,2026-08-11.xlsx,area_unusable_and_location_not_auto_fallback
2026-08-11,23643_225425836,Office Coordinator,Cogent Breeding Ltd,Not Specified,Cheshire,unknown,admin_service,2026-08-11.xlsx,area_unusable_and_location_not_auto_fallback
2026-08-11,23643_225469966,Office administrator,HR GO Recruitment,Not Specified,Hertfordshire,unknown,admin_service,2026-08-11.xlsx,area_unusable_and_location_not_auto_fallback
2026-08-11,23643_221706100,Operations Administrator,Gap Personnel,Not Specified,Lancashire,unknown,admin_service,2026-08-11.xlsx,area_unusable_and_location_not_auto_fallback
2026-08-11,23643_225473894,Purchasing Administrator,Adecco,Not Specified,Not Specified,unknown,admin_service,2026-08-11.xlsx,area_unusable_and_location_not_auto_fallback
2026-08-11,23643_225466981,Receptionist,Adecco,Not Specified,Cheshire,unknown,admin_service,2026-08-11.xlsx,area_unusable_and_location_not_auto_fallback
2026-08-11,9102f07f-8797-4d32-a733-9c6ff6e5a5b4,Remote Admin Assistant,SmartPA,Not Specified,Not Specified,unknown,admin_service,2026-08-11.xlsx,area_unusable_and_location_not_auto_fallback
2026-08-11,23643_225420966,Sales Administrator,HR GO Recruitment,Not Specified,Cheshire,unknown,admin_service,2026-08-11.xlsx,area_unusable_and_location_not_auto_fallback
2026-08-11,23643_225460888,Sales Support Administrator,Office Angels,Not Specified,Hertfordshire,unknown,admin_service,2026-08-11.xlsx,area_unusable_and_location_not_auto_fallback
2026-08-11,23643_225476681,Temporary Receptionist,Office Angels,Not Specified,Hertfordshire,unknown,admin_service,2026-08-11.xlsx,area_unusable_and_location_not_auto_fallback
2026-08-11,23643_225467931,Site Administrator,Hales Group,Oulton,Suffolk,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_224890799,Administrator,Navigate Business Recovery,Penn Street,Buckinghamshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225407087,Administrator,Clockwork Organisation Ltd t/a Travail Employment,Pentre Maelor,Clwyd,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225412665,Administrator,Reed Specialist Recruitment,Ramsey,Cambridgeshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225475317,Pensions Administrator,Michael Page,Selly Park,Birmingham,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225462726,Administrator,Adecco,Shap,Cumbria,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225408774,Hr Administrator,Morva Recruitment,St. Breward,Cornwall,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225407733,Administrator,Randstad Construction and Property,Stanmer,Sussex,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225401588,Office Coordinator,First Choice Staff,Stanwell Moor,Middlesex,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225403623,Office Coordinator,Gi Group,Stanwell Moor,Middlesex,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225469380,Administration Assistant,Setec Ltd,Sutton Benger,Wiltshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225222470,Customer Service Administrator,SCANMAN UK LTD,Thornaby,Yorkshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_223664635,Office Administrator,Quartz Technical Services Ltd,Thornton,Leicestershire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225434356,Business Support Officer,Supertemps Ltd,Trefnant,Clwyd,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225438303,Administrator,Unity Resourcing Ltd,Upper Poppleton,York,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225448055,Receptionist,Hamberley Care Management Limited,Wargrave,Berkshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225413146,Technical Administrator,Avena,Westfield,Norfolk,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225424866,Administrator,Forrest Recruitment,Woolston,Warrington,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225425007,Legal Administrator,Belmont Recruitment,Woolston,Warrington,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,6996d07d-dfa8-4872-ab3c-d675c2a4932e,Financial Services Administrator,AWD online,Yateley,Hampshire,unknown,admin_service,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225408992,Helpdesk Administrator,Hays Technology,Alconbury,Cambridgeshire,unknown,customer_service_contact_centre,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225462053,Customer Service Advisor,Gap Personnel,Avonwick,Devon,unknown,customer_service_contact_centre,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225365905,Customer Service Advisor,Imperial Recruitment Group,Belmont,County Durham,unknown,customer_service_contact_centre,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_224284334,Customer Support Advisor,Aspire Personnel Ltd,Bletchley,Buckinghamshire,unknown,customer_service_contact_centre,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,20279_60790-995fd547f623ddd8dd98283875fd8ae3,Call Centre Agent,EE,Gorseinon,Swansea,unknown,customer_service_contact_centre,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,21618_20279_60790-995fd547f623ddd8dd98283875fd8ae3,Call Centre Agent,EE,Gorseinon,Swansea,unknown,customer_service_contact_centre,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,20279_60790-f02302d2c05f9e182b4e1de5b50bb5ce,Call Centre Operator,EE,Gorseinon,Swansea,unknown,customer_service_contact_centre,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,21618_20279_60790-f02302d2c05f9e182b4e1de5b50bb5ce,Call Centre Operator,EE,Gorseinon,Swansea,unknown,customer_service_contact_centre,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,20279_60790-570151172d960a82452921a3fe3612f5,Contact Centre Agent,EE,Gorseinon,Swansea,unknown,customer_service_contact_centre,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,20279_60790-744c64d1a62f8e2f11c6d66dea1f4fa0,Customer Service Advisor,EE,Gorseinon,Swansea,unknown,customer_service_contact_centre,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,21618_20279_60790-744c64d1a62f8e2f11c6d66dea1f4fa0,Customer Service Advisor,EE,Gorseinon,Swansea,unknown,customer_service_contact_centre,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,20279_60790-8ae11026d949f8c50abd6775094ad2f2,Customer Service Representative,EE,Gorseinon,Swansea,unknown,customer_service_contact_centre,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,21618_20279_60790-8ae11026d949f8c50abd6775094ad2f2,Customer Service Representative,EE,Gorseinon,Swansea,unknown,customer_service_contact_centre,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,23643_225476340,Customer Service Administrator,Huntress - Maidstone,Larkfield,Kent,unknown,customer_service_contact_centre,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,20279_60790-068b75aa1a01511b177e669750cffe5a,Call Centre Agent,EE,Llanharan,Mid Glamorgan,unknown,customer_service_contact_centre,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,21618_20279_60790-068b75aa1a01511b177e669750cffe5a,Call Centre Agent,EE,Llanharan,Mid Glamorgan,unknown,customer_service_contact_centre,2026-08-11.xlsx,area_not_found_in_geo_lookup
2026-08-11,20279_60790-8046cdcac2a9a0c496268f819792a787,Call Centre Operator,EE,Llanharan,Mid Glamorgan,unknown,customer_service_contact_centre,2026-08-11.xlsx,area_not_found_in_geo_lookup
