month,normalised_title,slice,example_live_titles,total_adverts,days_active,first_day_seen,last_day_seen,average_adverts_per_active_day,peak_daily_count,unique_advertisers,unique_regions,unique_locations,top_advertisers,top_regions,first_five_day_average,last_five_day_average,first_vs_last_five_day_change_pct,trend_label,top_advertiser_share_pct
2026-07,dentist,unclassified,Dentist (32),32,23,2026-07-09,2026-07-31,1.39,2,1,2,4,Zest Business Group (32),Sussex (31); Kent (1),0.0,1.8,100.0,growing,100.0
2026-07,department administrator,admin_service,Department Administrator (10),10,7,2026-07-25,2026-07-31,1.43,2,2,2,2,HR GO Recruitment (6); Adecco (4),Sussex (6); Merseyside - Liverpool (4),0.0,1.6,100.0,growing,60.0
2026-07,deputy care manager,unclassified,Deputy Care Manager (68),68,29,2026-07-01,2026-07-31,2.34,4,6,4,4,Precious Homes Ltd (22); Care UK (19); Key Appointments UK Ltd (14); Maxim Recruitment Solutions (8); This is Alexander Faraday Recruitment (4); Key Appointments (UK) Ltd (1),Gloucestershire (22); Lincolnshire (19); Yorkshire - North (15); unknown (12),3.0,0.6,-80.0,spike,32.4
2026-07,deputy care operations manager,unclassified,Deputy Care Operations Manager (53),53,31,2026-07-01,2026-07-31,1.71,3,1,3,3,Secure Care UK Limited (53),unknown (25); Lincolnshire (20); Kent (8),2.8,1.0,-64.3,spike,100.0
2026-07,deputy chef,unclassified,Deputy Chef (26),26,26,2026-07-04,2026-07-31,1.0,1,1,1,1,MY Trust (26),unknown (26),0.4,0.8,100.0,growing,100.0
2026-07,deputy general manager - clinical,unclassified,Deputy General Manager - Clinical (48),48,24,2026-07-01,2026-07-24,2.0,3,2,4,4,Crooton Ltd (24); Suppleo Recruitment Ltd (24),Wales South -gwent (24); Bristol & Bath (9); Herefordshire (8); Wales South - Swansea Bay (7),3.0,0.0,-100.0,declining,50.0
2026-07,deputy general manager clinical,unclassified,Deputy General Manager Clinical (69),69,22,2026-07-10,2026-07-31,3.14,5,1,6,7,Barchester Healthcare (69),Wales - West (16); London (16); Essex (14); West Midlands - Coventry & Warwickshire (9); Staffordshire (8); Scotland - Borders (6),0.0,2.8,100.0,growing,100.0
2026-07,deputy general secretary: director of policy and professional developm,unclassified,Deputy General Secretary: Director of Policy and Professional Developm (6),6,6,2026-07-01,2026-07-06,1.0,1,1,1,1,ASCL (6),Leicestershire (6),1.0,0.0,-100.0,declining,100.0
2026-07,deputy home manager,unclassified,Deputy Home Manager (61),61,31,2026-07-01,2026-07-31,1.97,3,3,5,5,Avon Search & Selection Ltd (40); Career Makers (19); Leaders In Care Recruitment Ltd (2),Norfolk (21); Berkshire (19); Somerset (16); Lancashire - North (3); Sussex (2),1.0,2.2,120.0,growing,65.6
2026-07,deputy hostel manager (senior practitioner),unclassified,Deputy Hostel Manager (Senior Practitioner) (3),3,3,2026-07-25,2026-07-27,1.0,1,1,1,1,Thames Reach (3),unknown (3),0.0,0.2,100.0,growing,100.0
2026-07,deputy manager,unclassified,Deputy Manager (28),28,14,2026-07-01,2026-07-30,2.0,3,4,4,4,Hallmark Care Homes LTD (10); Randstad Care (9); Bright Selection (8); Park Homes (UK) Limited (1),Surrey (10); Merseyside - Wirral (9); Worcestershire (8); Merseyside - St Helens & Knowsley (1),0.2,1.8,800.0,growing,35.7
2026-07,deputy manager ( nurse ),unclassified,Deputy Manager ( Nurse ) (5),5,5,2026-07-10,2026-07-14,1.0,1,1,1,1,Find Medical (5),Sussex (5),0.0,0.0,0.0,stable,100.0
2026-07,deputy manager (learning disabilities),unclassified,Deputy Manager (Learning Disabilities) (22),22,22,2026-07-08,2026-07-31,1.0,1,1,1,1,Southdown (22),Sussex (22),0.0,1.0,100.0,growing,100.0
2026-07,deputy manager (non-clinical),unclassified,Deputy Manager (Non-clinical) (18),18,8,2026-07-10,2026-07-17,2.25,3,1,2,3,Care Concern Group (18),North Scotland (10); Other / Unknown (8),0.0,0.0,0.0,stable,100.0
2026-07,deputy manager (registered nurse),unclassified,Deputy Manager (Registered Nurse) (30),30,30,2026-07-01,2026-07-30,1.0,1,1,1,1,Leonard Cheshire (30),Gloucestershire (30),1.0,0.8,-20.0,stable,100.0
2026-07,deputy manager (rgn/rmn/ldn),unclassified,Deputy Manager (RGN/RMN/LDN) (3),3,3,2026-07-15,2026-07-17,1.0,1,1,1,1,Care Concern Group (3),Scotland Central - Fife (3),0.0,0.0,0.0,stable,100.0
2026-07,deputy manager - care home,unclassified,Deputy Manager - Care Home (18),18,18,2026-07-05,2026-07-29,1.0,1,1,1,1,Rose Care Group Limited (18),Devon (18),0.2,0.4,100.0,growing,100.0
2026-07,deputy manager - children's residential home,unclassified,Deputy Manager - Children's Residential Home (16),16,16,2026-07-15,2026-07-30,1.0,1,2,2,2,Blue Arrow- Blackpool (14); Anderson Wright Consulting (2),Merseyside - Wirral (14); Buckinghamshire (2),0.0,0.8,100.0,growing,87.5
2026-07,deputy manager - children's residential home (learning disabilities),unclassified,Deputy Manager - Children's Residential Home (Learning Disabilities) (21),21,21,2026-07-01,2026-07-21,1.0,1,1,1,1,RJS Resourcing Ltd (21),unknown (21),1.0,0.0,-100.0,declining,100.0
2026-07,deputy manager - extra care service,unclassified,Deputy Manager - Extra Care Service (3),3,3,2026-07-01,2026-07-03,1.0,1,1,1,1,Rocasa Consulting Limited (3),unknown (3),0.6,0.0,-100.0,declining,100.0
2026-07,deputy manager - learning disabilities,unclassified,Deputy Manager - Learning Disabilities (20),20,20,2026-07-01,2026-07-21,1.0,1,1,1,1,MacIntyre (20),Bedfordshire (20),1.0,0.0,-100.0,declining,100.0
2026-07,deputy manager - localities,unclassified,Deputy Manager - Localities (7),7,7,2026-07-25,2026-07-31,1.0,1,1,1,1,Oxfordshire Mind (7),Oxfordshire (7),0.0,1.0,100.0,growing,100.0
2026-07,deputy manager - specialist childrens home (ld/autism),unclassified,Deputy Manager - Specialist Childrens Home (LD/Autism) (3),3,3,2026-07-12,2026-07-14,1.0,1,1,1,1,RJS Resourcing Ltd (3),unknown (3),0.0,0.0,0.0,stable,100.0
2026-07,deputy manager / team leader / senior rsw,unclassified,Deputy Manager / Team Leader / Senior RSW (6),6,6,2026-07-25,2026-07-30,1.0,1,1,1,1,Additional Resources Ltd (6),Devon (6),0.0,0.8,100.0,growing,100.0
2026-07,deputy manager adult & children's care services,unclassified,Deputy Manager Adult & Children's Care Services (29),29,29,2026-07-01,2026-07-29,1.0,1,1,1,1,Talent Finder (29),Lancashire - East (29),1.0,0.6,-40.0,declining,100.0
2026-07,deputy manager care home,unclassified,Deputy Manager Care Home (24),24,24,2026-07-01,2026-07-28,1.0,1,2,2,2,Cura recruitment Limited (20); Thendon Resourcing Ltd (4),Norfolk (20); Oxfordshire (4),1.0,0.4,-60.0,declining,83.3
2026-07,deputy manager children's home,unclassified,Deputy Manager Children's Home (49),49,27,2026-07-01,2026-07-27,1.81,3,2,2,3,Budwood (26); North Lakes (23),Dorset (26); Cumbria - North (23),2.8,0.2,-92.9,spike,53.1
2026-07,deputy manager children's residential - £5k join bonus,unclassified,Deputy Manager Children's Residential - £5k Join Bonus (14),14,14,2026-07-16,2026-07-29,1.0,1,1,1,1,Horizon Care (14),Wiltshire (14),0.0,0.6,100.0,growing,100.0
2026-07,deputy manager childrens home,unclassified,Deputy Manager Childrens Home (90),90,30,2026-07-01,2026-07-31,3.0,8,8,8,9,HR Careers & Nationwide Recruitment Service Ltd (28); Omega Care Group Ltd (27); Portman Recruitment Ltd (14); Hargate Healthcare Ltd (10); Para Group (4); Peters Dean Care Ltd (3); Amnis Education (3); Candidate Source (1),Merseyside - Wirral (27); Cambridgeshire (16); Hertfordshire (14); Northamptonshire (11); Wiltshire (10); unknown (8); Sussex (3); Essex (1),6.8,1.4,-79.4,spike,31.1
2026-07,deputy manager childrens home ( ebd),unclassified,Deputy Manager Childrens Home ( EBD) (1),1,1,2026-07-28,2026-07-28,1.0,1,1,1,1,RJS Resourcing Ltd (1),West Midlands - Black Country (1),0.0,0.2,100.0,growing,100.0
2026-07,deputy manager learning disabilities,unclassified,Deputy Manager Learning Disabilities (15),15,15,2026-07-01,2026-07-15,1.0,1,1,1,1,Precious Homes Ltd (15),unknown (15),1.0,0.0,-100.0,declining,100.0
2026-07,deputy manager registered nurse,unclassified,Deputy Manager Registered Nurse (8),8,8,2026-07-01,2026-07-08,1.0,1,1,1,1,Leonard Cheshire (8),Essex (8),1.0,0.0,-100.0,declining,100.0
2026-07,deputy manager residential,unclassified,Deputy Manager Residential (27),27,27,2026-07-01,2026-07-27,1.0,1,1,1,1,Field View Care Recruitment Solutions (27),Suffolk (27),1.0,0.2,-80.0,declining,100.0
2026-07,deputy manager residential childcare,unclassified,Deputy Manager Residential Childcare (21),21,21,2026-07-06,2026-07-26,1.0,1,1,1,1,KH Recruitment Limited (21),Kent (21),0.0,0.0,0.0,stable,100.0
2026-07,deputy manager x2 - community support worker team,unclassified,Deputy Manager x2 - Community Support Worker Team (5),5,5,2026-07-25,2026-07-29,1.0,1,1,1,1,Barnet Mencap (5),London (5),0.0,0.6,100.0,growing,100.0
2026-07,deputy nurse manager,unclassified,Deputy Nurse Manager (21),21,21,2026-07-01,2026-07-22,1.0,1,1,1,1,Suppleo Recruitment Ltd (21),Carmarthenshire (21),1.0,0.0,-100.0,declining,100.0
2026-07,deputy nurse manager - maternity 6 month ftc,unclassified,Deputy Nurse Manager - Maternity 6 Month FTC (8),8,8,2026-07-02,2026-07-09,1.0,1,1,1,1,Macklin Care Homes Ltd (8),London (8),0.8,0.0,-100.0,declining,100.0
2026-07,deputy operations manager,unclassified,Deputy Operations Manager (5),5,5,2026-07-10,2026-07-14,1.0,1,1,1,1,Secure Care UK Limited (5),unknown (5),0.0,0.0,0.0,stable,100.0
2026-07,deputy pastoral care manager,unclassified,Deputy Pastoral Care Manager (12),12,8,2026-07-06,2026-07-14,1.5,2,1,2,2,Witherslack Group (12),"North East - Tyneside, Wearside & Northumberland (8); North East - Tees Valley (4)",0.0,0.0,0.0,stable,100.0
2026-07,deputy programme area manager - health and care,unclassified,Deputy Programme Area Manager - Health and Care (24),24,24,2026-07-07,2026-07-30,1.0,1,1,1,1,Grwp Llandrillo Menai (24),North Wales - East (24),0.0,0.8,100.0,growing,100.0
2026-07,deputy programme manager,unclassified,Deputy Programme Manager (11),11,11,2026-07-20,2026-07-30,1.0,1,1,1,1,The Royal College of Psychiatrists (11),unknown (11),0.0,0.8,100.0,growing,100.0
2026-07,deputy regional director,unclassified,Deputy Regional Director (12),12,12,2026-07-01,2026-07-12,1.0,1,1,1,1,Ofsted (12),unknown (12),1.0,0.0,-100.0,declining,100.0
2026-07,deputy registered manager,unclassified,Deputy Registered Manager (68),68,18,2026-07-03,2026-07-20,3.78,4,1,4,4,NFP People (68),Kent (18); Yorkshire - North (18); unknown (18); Buckinghamshire (14),2.4,0.0,-100.0,declining,100.0
2026-07,deputy registered manager / deputy manager,unclassified,Deputy Registered Manager / Deputy Manager (25),25,25,2026-07-01,2026-07-25,1.0,1,1,1,1,Lp Training & Consultancy Limited T/A Mash Care (25),North Scotland (25),1.0,0.0,-100.0,declining,100.0
2026-07,deputy registrar,unclassified,Deputy Registrar (8),8,8,2026-07-02,2026-07-09,1.0,1,1,1,1,Prime Recruitment Services (8),London (8),0.8,0.0,-100.0,declining,100.0
2026-07,deputy service manager,unclassified,Deputy Service Manager (2),2,2,2026-07-01,2026-07-02,1.0,1,1,1,1,Transforming Support (2),Other / Unknown (2),0.4,0.0,-100.0,declining,100.0
2026-07,deputy team manager - adult social care,unclassified,Deputy Team Manager - Adult Social Care (10),10,10,2026-07-21,2026-07-30,1.0,1,1,1,1,Randstad Care (10),Lancashire - Blackpool & Fylde (10),0.0,0.8,100.0,growing,100.0
2026-07,deputy team manager early help hub,unclassified,Deputy Team Manager Early Help Hub (5),5,5,2026-07-01,2026-07-05,1.0,1,1,1,1,Gloucestershire County Council (5),Other / Unknown (5),1.0,0.0,-100.0,declining,100.0
2026-07,deputy ward manager,unclassified,Deputy Ward Manager (186),186,25,2026-07-01,2026-07-27,7.44,8,1,3,7,Ramsay Health Care (186),Hertfordshire (86); Essex (50); London (50),7.2,1.4,-80.6,spike,100.0
2026-07,design administrator,unclassified,Design Administrator (9),9,9,2026-07-01,2026-07-09,1.0,1,1,1,1,M Group (9),Yorkshire - West (9),1.0,0.0,-100.0,declining,100.0
2026-07,designated nurse for safeguarding adults,unclassified,Designated Nurse for Safeguarding Adults (1),1,1,2026-07-01,2026-07-01,1.0,1,1,1,1,Real Staffing (1),unknown (1),0.2,0.0,-100.0,declining,100.0
2026-07,despatch administrator - temporary maternity cover,warehouse_logistics,Despatch Administrator - Temporary Maternity Cover (1),1,1,2026-07-01,2026-07-01,1.0,1,1,1,1,REC-REVOLUTION LTD (1),Yorkshire - East (1),0.2,0.0,-100.0,declining,100.0
2026-07,dev ops lead virtual assistant and automation,unclassified,Dev Ops Lead Virtual Assistant and Automation (11),11,11,2026-07-15,2026-07-26,1.0,1,1,1,1,BP Energy (11),Surrey (11),0.0,0.0,0.0,stable,100.0
2026-07,development assistant,unclassified,Development Assistant (14),14,14,2026-07-15,2026-07-28,1.0,1,1,1,1,Morgan Hunt Recruitment (14),Other / Unknown (14),0.0,0.4,100.0,growing,100.0
2026-07,development legal assistant,unclassified,Development Legal Assistant (15),15,15,2026-07-16,2026-07-30,1.0,1,1,1,1,Davies and Partners Solicitors (15),Gloucestershire (15),0.0,0.8,100.0,growing,100.0
2026-07,development manager - crt support/rheolwr datblygu - cymorth crt (cymru),unclassified,Development Manager - CRT Support/Rheolwr Datblygu - Cymorth CRT (Cymru) (4),4,4,2026-07-25,2026-07-28,1.0,1,1,1,1,Coalfields Regeneration Trust (4),Wales South - Gwent (4),0.0,0.4,100.0,growing,100.0
2026-07,diagnostic imaging manager,unclassified,Diagnostic Imaging Manager (4),4,3,2026-07-25,2026-07-27,1.33,2,1,1,1,Ramsay Health Care (4),Lancashire - Central (4),0.0,0.2,100.0,growing,100.0
2026-07,diagnostic radiographer,unclassified,Diagnostic Radiographer (4),4,3,2026-07-29,2026-07-31,1.33,2,2,1,1,TEAM (2); Candidate Source - TEAM (2),Sussex (4),0.0,0.8,100.0,growing,50.0
2026-07,diagnostic vehicle technician,unclassified,Diagnostic Vehicle Technician (27),27,25,2026-07-01,2026-07-31,1.08,2,1,2,2,Listers (27),West Midlands - Coventry & Warwickshire (25); Worcestershire (2),1.2,1.0,-16.7,stable,100.0
2026-07,dialler administrator,unclassified,Dialler Administrator (15),15,15,2026-07-16,2026-07-30,1.0,1,1,1,1,DNA Payments Group (15),Yorkshire - East (15),0.0,0.8,100.0,growing,100.0
2026-07,dietitian,unclassified,Dietitian (14),14,14,2026-07-01,2026-07-14,1.0,1,1,1,1,Sanctuary (14),London (14),1.0,0.0,-100.0,declining,100.0
2026-07,dietitian - dundonald,unclassified,Dietitian - Dundonald (2),2,2,2026-07-02,2026-07-03,1.0,1,1,1,1,First Choice Selection Services (2),Northern Ireland - East (2),0.4,0.0,-100.0,declining,100.0
2026-07,digital systems support analyst apprentice,unclassified,Digital Systems Support Analyst Apprentice (2),2,2,2026-07-01,2026-07-02,1.0,1,1,1,1,NowSkills (2),Yorkshire - South (2),0.4,0.0,-100.0,declining,100.0
2026-07,disabled children's team,unclassified,Disabled Children's Team (13),13,13,2026-07-15,2026-07-27,1.0,1,1,1,1,Randstad Care (13),Wales South - Valleys (13),0.0,0.2,100.0,growing,100.0
2026-07,discharge support worker mh experience,unclassified,Discharge Support Worker MH Experience (2),2,2,2026-07-01,2026-07-02,1.0,1,1,1,1,Creative Support Ltd (2),unknown (2),0.4,0.0,-100.0,declining,100.0
2026-07,dispatch administrator,unclassified,Dispatch Administrator (3),3,3,2026-07-29,2026-07-31,1.0,1,1,1,1,Reed (3),Sussex (3),0.0,0.6,100.0,growing,100.0
2026-07,dispensary assistant ( 16 hours per week) northcott,unclassified,Dispensary Assistant ( 16 hours Per Week) Northcott (6),6,6,2026-07-02,2026-07-07,1.0,1,1,1,1,MediCare Pharmacy Group (6),Northern Ireland - East (6),0.8,0.0,-100.0,declining,100.0
2026-07,dispensary assistant (22.5 hours per week) limavady,unclassified,Dispensary Assistant (22.5 hours per week) Limavady (2),2,2,2026-07-02,2026-07-03,1.0,1,1,1,1,MediCare Pharmacy Group (2),Northern Ireland - West (2),0.4,0.0,-100.0,declining,100.0
2026-07,dispensary assistant (40 hours per week) (temporary and permanent),unclassified,Dispensary Assistant (40 hours per week) (Temporary and Permanent) (6),6,6,2026-07-02,2026-07-07,1.0,1,1,1,1,MediCare Pharmacy Group (6),Northern Ireland - East (6),0.8,0.0,-100.0,declining,100.0
2026-07,dispensary assistant (40 hours per week) (temporary),unclassified,Dispensary Assistant (40 hours per week) (Temporary) (2),2,2,2026-07-08,2026-07-09,1.0,1,1,1,1,MediCare Pharmacy Group (2),Northern Ireland - East (2),0.0,0.0,0.0,stable,100.0
2026-07,dispensary assistant (saturdays) 7 hours per week,unclassified,Dispensary Assistant (SATURDAYS) 7 hours per week (8),8,8,2026-07-02,2026-07-09,1.0,1,1,1,1,MediCare Pharmacy Group (8),London (8),0.8,0.0,-100.0,declining,100.0
2026-07,dispensing optician,unclassified,Dispensing Optician (465),465,31,2026-07-01,2026-07-31,15.0,35,7,28,39,Specsavers (351); Zest Business Group (58); EyeHut (24); Costco (15); Vivid Optical (8); Vision Express (6); Lunaria Recruitment (3),unknown (49); Hampshire (41); Essex (36); Oxfordshire (30); Buckinghamshire (28); Hertfordshire (26); Somerset (21); West Lothian (20); Northamptonshire (20); Berkshire (19),2.0,21.4,970.0,growing,75.5
2026-07,dispensing optician - cheadle - independent - up to 35k doe - 4 or 5 days a week,unclassified,Dispensing Optician - Cheadle - Independent - Up to 35K DOE - 4 or 5 Days a Week (27),27,27,2026-07-01,2026-07-27,1.0,1,1,1,1,Zest Optical (27),Greater Manchester - South (27),1.0,0.2,-80.0,declining,100.0
2026-07,dispensing optician - chelmsford - independent - up to 35k - alt sats,unclassified,Dispensing Optician - Chelmsford - Independent - Up to 35K - Alt Sats (30),30,30,2026-07-01,2026-07-31,1.0,1,1,1,1,Zest Optical (30),Essex (30),1.0,1.0,0.0,stable,100.0
2026-07,"dispensing optician - cockermouth, cumbria - independent",unclassified,"Dispensing Optician - Cockermouth, Cumbria - Independent (23)",23,23,2026-07-01,2026-07-23,1.0,1,1,1,1,Zest Optical (23),Cumbria - West (23),1.0,0.0,-100.0,declining,100.0
2026-07,"dispensing optician - haslemere (5,000 welcome bonus!)",unclassified,"Dispensing Optician - Haslemere (5,000 Welcome Bonus!) (7)",7,7,2026-07-25,2026-07-31,1.0,1,1,1,1,Leightons Opticians & Hearing Care (7),Surrey (7),0.0,1.0,100.0,growing,100.0
2026-07,dispensing optician - hempstead valley,unclassified,Dispensing Optician - Hempstead Valley (17),17,17,2026-07-08,2026-07-24,1.0,1,1,1,1,Leightons Opticians & Hearing Care (17),unknown (17),0.0,0.0,0.0,stable,100.0
2026-07,"dispensing optician - hempstead valley (5,000 welcome bonus)",unclassified,"Dispensing Optician - Hempstead Valley (5,000 Welcome Bonus) (7)",7,7,2026-07-25,2026-07-31,1.0,1,1,1,1,Leightons Opticians & Hearing Care (7),unknown (7),0.0,1.0,100.0,growing,100.0
2026-07,dispensing optician - hove - independent - up to 35k,unclassified,Dispensing Optician - Hove - Independent - Up to 35K (27),27,27,2026-07-01,2026-07-27,1.0,1,1,1,1,Zest Optical (27),Sussex (27),1.0,0.2,-80.0,declining,100.0
2026-07,dispensing optician - independent - leamington spa - up to 32k,unclassified,Dispensing Optician - Independent - Leamington Spa - Up to 32K (23),23,23,2026-07-01,2026-07-23,1.0,1,1,1,1,Zest Optical (23),West Midlands - Coventry & Warwickshire (23),1.0,0.0,-100.0,declining,100.0
2026-07,dispensing optician - independent practice - penicuik - up to 34k,unclassified,Dispensing Optician - Independent Practice - Penicuik - Up to 34K (24),24,24,2026-07-08,2026-07-31,1.0,1,1,1,1,Zest Optical (24),Scotland Central - Edinburgh & Lothians (24),0.0,1.0,100.0,growing,100.0
2026-07,dispensing optician - lytham st annes - £27k-£32k + bonus,unclassified,Dispensing Optician - Lytham St Annes - £27K-£32K + Bonus (23),23,23,2026-07-01,2026-07-23,1.0,1,1,1,1,Zest Optical (23),Lancashire - Blackpool & Fylde (23),1.0,0.0,-100.0,declining,100.0
2026-07,dispensing optician - manningtree essex - independent - up to 35k,unclassified,Dispensing Optician - Manningtree Essex - Independent - Up to 35K (24),24,24,2026-07-08,2026-07-31,1.0,1,1,1,1,Zest Optical (24),Essex (24),0.0,1.0,100.0,growing,100.0
2026-07,dispensing optician - marlow,unclassified,Dispensing optician - Marlow (14),14,14,2026-07-01,2026-07-24,1.0,1,1,1,1,Lunaria Recruitment (14),Buckinghamshire (14),1.0,0.0,-100.0,declining,100.0
2026-07,dispensing optician - new zealand,unclassified,Dispensing Optician - New Zealand (27),27,27,2026-07-01,2026-07-27,1.0,1,1,1,1,Zest Optical (27),Greater Manchester - Wigan & Bolton (27),1.0,0.2,-80.0,declining,100.0
2026-07,dispensing optician - newcastle - unique independent - up to 32k plus bonus,unclassified,Dispensing Optician - Newcastle - Unique Independent - Up to 32K Plus Bonus (23),23,23,2026-07-01,2026-07-23,1.0,1,1,1,1,Zest Optical (23),"North East - Tyneside, Wearside & Northumberland (23)",1.0,0.0,-100.0,declining,100.0
2026-07,"dispensing optician - putney (5,000 welcome bonus!)",unclassified,"Dispensing Optician - Putney (5,000 welcome bonus!) (7)",7,7,2026-07-25,2026-07-31,1.0,1,1,1,1,Leightons Opticians & Hearing Care (7),unknown (7),0.0,1.0,100.0,growing,100.0
2026-07,dispensing optician - sidcup,unclassified,Dispensing Optician - Sidcup (4),4,4,2026-07-28,2026-07-31,1.0,1,1,1,1,Bayfields Opticians & Audiologists (4),London (4),0.0,0.8,100.0,growing,100.0
2026-07,dispensing optician - walton-on-thames - modern practice,unclassified,Dispensing Optician - Walton-on-Thames - Modern Practice (23),23,23,2026-07-01,2026-07-23,1.0,1,1,1,1,Zest Optical (23),unknown (23),1.0,0.0,-100.0,declining,100.0
2026-07,"dispensing optician - winchester (5,000 welcome bonus!",unclassified,"Dispensing Optician - Winchester (5,000 Welcome Bonus! (7)",7,7,2026-07-25,2026-07-31,1.0,1,1,1,1,Leightons Opticians & Hearing Care (7),Hampshire (7),0.0,1.0,100.0,growing,100.0
2026-07,dispensing optician / dispensing optician manager,unclassified,Dispensing Optician / Dispensing Optician Manager (2),2,2,2026-07-21,2026-07-22,1.0,1,1,1,1,Specsavers (2),Devon (2),0.0,0.0,0.0,stable,100.0
2026-07,dispensing optician / do supervisor,unclassified,Dispensing Optician / DO Supervisor (6),6,6,2026-07-24,2026-07-29,1.0,1,1,1,1,Specsavers (6),Cambridgeshire (6),0.0,0.6,100.0,growing,100.0
2026-07,dispensing optician assistant manager,unclassified,Dispensing Optician Assistant Manager (20),20,12,2026-07-18,2026-07-29,1.67,2,1,2,2,Specsavers (20),Buckinghamshire (12); Oxfordshire (8),0.0,1.0,100.0,growing,100.0
2026-07,dispensing optician job in amersham,unclassified,Dispensing Optician job in Amersham (30),30,30,2026-07-01,2026-07-31,1.0,1,1,1,1,Inspired Recruitment Group (30),Buckinghamshire (30),1.0,0.8,-20.0,stable,100.0
2026-07,dispensing optician job in bournemouth,unclassified,Dispensing Optician job in Bournemouth (17),17,17,2026-07-15,2026-07-31,1.0,1,1,1,1,Inspired Recruitment Group (17),Dorset (17),0.0,1.0,100.0,growing,100.0
2026-07,dispensing optician job in derbyshire,unclassified,Dispensing Optician job in Derbyshire (17),17,17,2026-07-15,2026-07-31,1.0,1,1,1,1,Inspired Recruitment Group (17),unknown (17),0.0,1.0,100.0,growing,100.0
2026-07,dispensing optician job in edinburgh,unclassified,Dispensing Optician job in Edinburgh (30),30,30,2026-07-01,2026-07-31,1.0,1,1,1,1,Inspired Recruitment Group (30),unknown (30),1.0,1.0,0.0,stable,100.0
2026-07,dispensing optician job in gloucestershire,unclassified,Dispensing Optician job in Gloucestershire (17),17,17,2026-07-15,2026-07-31,1.0,1,1,1,1,Inspired Recruitment Group (17),unknown (17),0.0,1.0,100.0,growing,100.0
2026-07,dispensing optician job in leicester,unclassified,Dispensing Optician job in Leicester (4),4,4,2026-07-28,2026-07-31,1.0,1,1,1,1,Inspired Recruitment Group (4),Leicestershire (4),0.0,0.8,100.0,growing,100.0
2026-07,dispensing optician job in leiston,unclassified,Dispensing Optician job in Leiston (9),9,9,2026-07-23,2026-07-31,1.0,1,1,1,1,Inspired Recruitment Group (9),Suffolk (9),0.0,1.0,100.0,growing,100.0
2026-07,dispensing optician job in reading,unclassified,Dispensing Optician job in Reading (21),21,21,2026-07-11,2026-07-31,1.0,1,1,1,1,Inspired Recruitment Group (21),Berkshire (21),0.0,1.0,100.0,growing,100.0
2026-07,dispensing optician job in south staffordshire,unclassified,Dispensing Optician job in South Staffordshire (9),9,9,2026-07-23,2026-07-31,1.0,1,1,1,1,Inspired Recruitment Group (9),unknown (9),0.0,1.0,100.0,growing,100.0
2026-07,dispensing optician job in surey,unclassified,Dispensing Optician job in Surey (17),17,17,2026-07-15,2026-07-31,1.0,1,1,1,1,Inspired Recruitment Group (17),unknown (17),0.0,1.0,100.0,growing,100.0
2026-07,dispensing optician job in surrey,unclassified,Dispensing Optician job in Surrey (17),17,17,2026-07-15,2026-07-31,1.0,1,1,1,1,Inspired Recruitment Group (17),unknown (17),0.0,1.0,100.0,growing,100.0
2026-07,dispensing optician manager,unclassified,Dispensing Optician Manager (281),281,31,2026-07-01,2026-07-31,9.06,12,3,11,14,ASDA Opticians (210); Specsavers (51); Zest Business Group (20),unknown (62); Somerset (62); London (31); North East - County Durham & Darlington/Hartlepool (31); Sussex (21); Surrey (20); Lancashire - Central (12); North Wales - East (11); Nottinghamshire (11); Kent (10),6.0,8.6,43.3,growing,74.7
2026-07,dispensing optician manager - job share,unclassified,Dispensing Optician Manager - Job share (27),27,27,2026-07-01,2026-07-27,1.0,1,1,1,1,ASDA Opticians (27),Other / Unknown (27),1.0,0.2,-80.0,declining,100.0
2026-07,dispensing optician manager - wilmslow - boutique independent,unclassified,Dispensing Optician Manager - Wilmslow - Boutique Independent (23),23,23,2026-07-01,2026-07-23,1.0,1,1,1,1,Zest Optical (23),Cheshire - East (23),1.0,0.0,-100.0,declining,100.0
2026-07,dispensing optician manager job in hertfordshire,unclassified,Dispensing Optician Manager job in Hertfordshire (9),9,9,2026-07-23,2026-07-31,1.0,1,1,1,1,Inspired Recruitment Group (9),unknown (9),0.0,1.0,100.0,growing,100.0
2026-07,"dispensing optician opportunity, swords / €50,000",unclassified,"Dispensing Optician Opportunity, Swords / €50,000 (10)",10,10,2026-07-01,2026-07-10,1.0,1,1,1,1,Vivid Optical (10),unknown (10),1.0,0.0,-100.0,declining,100.0
2026-07,dispensing optician/trainee clo,unclassified,Dispensing Optician/Trainee CLO (9),9,9,2026-07-21,2026-07-29,1.0,1,1,1,1,Specsavers (9),Scotland Central - Tayside (9),0.0,0.6,100.0,growing,100.0
2026-07,distribution administrator - part time,unclassified,Distribution Administrator - Part Time (1),1,1,2026-07-15,2026-07-15,1.0,1,1,1,1,Warburtons Ltd (1),Cheshire - Warrington & Halton (1),0.0,0.0,0.0,stable,100.0
2026-07,doctor - functional assessor - hybrid,unclassified,Doctor - Functional Assessor - Hybrid (7),7,7,2026-07-10,2026-07-16,1.0,1,1,1,1,Maximus (7),Yorkshire - South (7),0.0,0.0,0.0,stable,100.0
2026-07,document controller,admin_service,Document Controller (15),15,15,2026-07-02,2026-07-31,1.0,1,2,2,2,A.D.S Construction Personnel Ltd (9); Hays (6),Northamptonshire (9); Northern Ireland - West (6),0.8,1.0,25.0,growing,60.0
