postcode_district,display_location,region,notes
NE27,Newcastle upon Tyne,North East,"Cobalt/Silver Fox Way and other NE27 roles use Newcastle upon Tyne as the post town; fixes JobG8 rows currently labelled Gateshead when the advert carries an NE27 postcode."
SK1,Stockport,Greater Manchester - South,"Stockport postcode district; structured postcode outranks broad Manchester area/location."
SK2,Stockport,Greater Manchester - South,"Stockport postcode district; structured postcode outranks broad Manchester area/location."
SK3,Stockport,Greater Manchester - South,"Stockport postcode district; structured postcode outranks broad Manchester area/location."
SK4,Stockport,Greater Manchester - South,"Stockport postcode district; structured postcode outranks broad Manchester area/location."
SK5,Stockport,Greater Manchester - South,"Stockport postcode district; structured postcode outranks broad Manchester area/location."
SK6,Stockport,Greater Manchester - South,"Stockport postcode district; structured postcode outranks broad Manchester area/location."
SK7,Stockport,Greater Manchester - South,"Stockport postcode district; structured postcode outranks broad Manchester area/location."
SK8,Stockport,Greater Manchester - South,"Stockport postcode district; structured postcode outranks broad Manchester area/location."
